payment_id,order_id,payment_key,customer_key,time_key,method,status,amount,paid_at,transaction_ref
7000005063,1000005063,3,1349,168.0,CASH,PAID,53361.0,2024-06-16 13:58:49,TX-I3JRWSA4WAJI
7000005064,1000005064,5,1418,489.0,GATEWAY,PAID,16373.4,2025-05-03 12:33:50,TX-RQFM01F1WFU1
7000005065,1000005065,4,1396,430.0,CARD,REFUNDED,41164.2,2025-03-05 18:36:11,TX-1C7Y25DJ2RNS
7000005066,1000005066,3,152,553.0,CASH,PAID,15173.4,2025-07-06 00:34:47,TX-D5WVREPQ3U8L
7000005067,1000005067,15,577,,CASH,FAILED,75504.0,,
7000005068,1000005068,5,112,435.0,GATEWAY,PAID,37500.0,2025-03-10 11:03:13,TX-H8WK9CL01MP4
7000005069,1000005069,5,1216,524.0,GATEWAY,PAID,42282.0,2025-06-07 23:38:29,TX-TOVNOZ0SFN3K
7000005070,1000005070,13,473,,TRANSFER,FAILED,54450.0,,
7000005071,1000005071,1,343,497.0,CARD,PAID,103810.5,2025-05-11 21:38:01,TX-FUZTXKID0MGX
7000005072,1000005072,5,821,596.0,GATEWAY,PAID,16852.56,2025-08-18 23:28:45,TX-CH1P4ZTS1JJL
7000005073,1000005073,1,108,164.0,CARD,PAID,33262.5,2024-06-12 17:37:25,TX-6L7YI7Y935OK
7000005074,1000005074,7,687,,CARD,FAILED,70596.0,,
7000005075,1000005075,5,520,606.0,GATEWAY,PAID,15729.6,2025-08-28 07:07:48,TX-IKTXOUQIRGM3
7000005076,1000005076,3,1426,331.0,CASH,PAID,14229.6,2024-11-26 10:14:02,TX-AOOHHEND6AUT
7000005077,1000005077,1,1008,79.0,CARD,PAID,49043.4,2024-03-19 02:39:35,TX-OHSNDEJQK097
7000005078,1000005078,1,1449,170.0,CARD,PAID,42834.0,2024-06-18 02:41:26,TX-5RW0TAZ51VIU
7000005079,1000005079,1,109,477.0,CARD,PAID,31246.8,2025-04-21 21:23:27,TX-O3ZMY39FSR04
7000005080,1000005080,7,23,,CARD,FAILED,53361.0,,
7000005081,1000005081,1,820,205.0,CARD,PAID,60003.66,2024-07-23 06:47:30,TX-PCKXOBOZ46FQ
7000005082,1000005082,5,824,242.0,GATEWAY,PAID,49905.0,2024-08-29 08:56:52,TX-WT37YYXXJ6UV
7000005083,1000005083,1,641,150.0,CARD,PAID,33196.35,2024-05-29 06:30:14,TX-N1J3OBFIV88F
7000005084,1000005084,1,1206,506.0,CARD,PAID,27336.0,2025-05-20 21:45:58,TX-2BWLTBS03JBL
7000005085,1000005085,10,446,40.0,TRANSFER,PAID,28459.2,2024-02-09 05:15:44,TX-U6L7IP31OOSP
7000005086,1000005086,3,497,136.0,CASH,PAID,53361.0,2024-05-15 03:23:04,TX-N84MJ4YO98FT
7000005087,1000005087,1,882,27.0,CARD,PAID,94670.4,2024-01-27 08:32:44,TX-K3YTZOP3I9A7
7000005088,1000005088,5,1477,45.0,GATEWAY,PAID,37800.0,2024-02-14 11:29:46,TX-QSLZYQIJ7V2W
7000005089,1000005089,3,1129,415.0,CASH,PAID,41382.0,2025-02-18 18:11:33,TX-K57MH1JH03G9
7000005090,1000005090,1,144,52.0,CARD,PAID,34485.0,2024-02-21 00:25:14,TX-PADPZ328UEEX
7000005091,1000005091,3,6,418.0,CASH,PAID,39930.0,2025-02-21 17:59:11,TX-GZKNJYDYQPFR
7000005092,1000005092,1,107,403.0,CARD,PAID,27588.0,2025-02-06 11:03:51,TX-HJUTED221C2V
7000005093,1000005093,5,1033,632.0,GATEWAY,PAID,43588.8,2025-09-23 04:13:33,TX-TEV4XCO7YS14
7000005094,1000005094,11,297,595.0,GATEWAY,REFUNDED,12806.64,2025-08-17 11:26:57,TX-XZLBSL47BS9K
7000005095,1000005095,5,529,547.0,GATEWAY,PAID,32916.6,2025-06-30 15:19:23,TX-JO5OFW27CHGV
7000005096,1000005096,3,1371,334.0,CASH,PAID,13794.0,2024-11-29 06:55:19,TX-ZN3X3OE2DULU
7000005097,1000005097,1,219,41.0,CARD,PAID,14520.0,2024-02-10 02:01:29,TX-UNMROVKZUK2Y
7000005098,1000005098,1,405,560.0,CARD,PAID,15729.6,2025-07-13 17:12:23,TX-6HKBXBV2CFLT
7000005099,1000005099,1,954,388.0,CARD,PAID,39619.92,2025-01-22 16:42:12,TX-DFFN1POGE2TQ
7000005100,1000005100,1,963,314.0,CARD,PAID,93065.7,2024-11-09 13:41:54,TX-KTJRN35HMEDH
7000005101,1000005101,4,1171,501.0,CARD,REFUNDED,53825.4,2025-05-15 20:48:52,TX-6O13K3XF1SXA
7000005102,1000005102,1,413,122.0,CARD,PAID,18150.0,2024-05-01 11:40:16,TX-3JUUL7WJ3A6I
7000005103,1000005103,3,1137,379.0,CASH,PAID,13068.0,2025-01-13 10:01:45,TX-Q6983X45GJBF
7000005104,1000005104,10,884,605.0,TRANSFER,PAID,29040.0,2025-08-27 00:31:18,TX-2NB868GGTFIK
7000005105,1000005105,1,1285,274.0,CARD,PAID,103455.0,2024-09-30 17:14:04,TX-QVZLT2ZCSC4U
7000005106,1000005106,3,983,554.0,CASH,PAID,26136.0,2025-07-07 12:20:51,TX-75K656HUKODC
7000005107,1000005107,1,247,9.0,CARD,PAID,39204.0,2024-01-09 09:24:39,TX-2P7VVQRM1D0I
7000005108,1000005108,1,1081,476.0,CARD,PAID,28459.2,2025-04-20 16:09:50,TX-7P4O3CSE0HF1
7000005109,1000005109,5,253,290.0,GATEWAY,PAID,40104.0,2024-10-16 16:00:18,TX-9GLG6ASA0AQN
7000005110,1000005110,1,1473,313.0,CARD,PAID,94590.3,2024-11-08 12:25:06,TX-VVLDX9DJ27HG
7000005111,1000005111,5,329,111.0,GATEWAY,PAID,16373.4,2024-04-20 08:38:36,TX-K2VZMZI92WUA
7000005112,1000005112,1,671,416.0,CARD,PAID,75605.4,2025-02-19 15:20:15,TX-85LT9BV5S7VB
7000005113,1000005113,1,282,251.0,CARD,PAID,50205.0,2024-09-07 03:17:06,TX-7IKAXP8Z70R9
7000005114,1000005114,3,583,278.0,CASH,PAID,42688.8,2024-10-04 02:30:06,TX-QYHY1530FMC4
7000005115,1000005115,14,1052,109.0,CASH,REFUNDED,32670.0,2024-04-18 17:47:46,TX-O74FWVJBU2UI
7000005116,1000005116,11,552,437.0,GATEWAY,REFUNDED,44351.1,2025-03-12 11:51:11,TX-XI0T4DHFCF0A
7000005117,1000005117,10,503,354.0,TRANSFER,PAID,49005.0,2024-12-19 14:36:36,TX-CFCR2DIGDZ9Z
7000005118,1000005118,1,46,374.0,CARD,PAID,47124.66,2025-01-08 07:34:53,TX-IAPS9N4IK7ST
7000005119,1000005119,1,594,3.0,CARD,PAID,70959.0,2024-01-03 01:33:52,TX-3N5EUO4N4SPF
7000005120,1000005120,5,719,6.0,GATEWAY,PAID,40331.4,2024-01-06 04:04:29,TX-S8ZXMIPT1AMI
7000005121,1000005121,7,1084,,CARD,FAILED,17835.0,,
7000005122,1000005122,3,12,402.0,CASH,PAID,45102.75,2025-02-05 09:47:25,TX-DARRBYZ328PP
7000005123,1000005123,3,1479,541.0,CASH,PAID,41382.0,2025-06-24 21:58:30,TX-BZCOF8YUFUPR
7000005124,1000005124,5,122,500.0,GATEWAY,PAID,31936.5,2025-05-14 09:10:36,TX-STXR0BOITO8A
7000005125,1000005125,1,598,586.0,CARD,PAID,27636.0,2025-08-08 20:32:08,TX-UO2TFJRRQKT1
7000005126,1000005126,1,1156,410.0,CARD,PAID,86142.0,2025-02-13 18:02:48,TX-OQZLA9ICOZKZ
7000005127,1000005127,3,1035,82.0,CASH,PAID,53361.0,2024-03-22 02:49:05,TX-3OD9C4O0FSML
7000005128,1000005128,10,811,286.0,TRANSFER,PAID,17242.5,2024-10-12 13:29:29,TX-VCJXBMTNR08D
7000005129,1000005129,1,69,341.0,CARD,PAID,84462.6,2024-12-06 18:15:31,TX-Q3L0SMWG8VAG
7000005130,1000005130,6,1496,207.0,TRANSFER,REFUNDED,43560.0,2024-07-25 03:51:03,TX-I21LNGZBFF6Z
7000005131,1000005131,1,605,42.0,CARD,PAID,35503.5,2024-02-11 08:20:39,TX-Z3UMEG5PCPO8
7000005132,1000005132,10,1378,300.0,TRANSFER,PAID,28459.2,2024-10-26 14:31:05,TX-VIID2539Z5BH
7000005133,1000005133,1,606,410.0,CARD,PAID,48924.9,2025-02-13 22:13:36,TX-5QSJC7GT1EBA
7000005134,1000005134,1,59,61.0,CARD,PAID,19350.0,2024-03-01 11:02:29,TX-78CXBS7F2CP8
7000005135,1000005135,1,421,534.0,CARD,PAID,52927.5,2025-06-17 12:29:18,TX-ZSV6N8VDB2S2
7000005136,1000005136,10,1334,228.0,TRANSFER,PAID,13068.0,2024-08-15 16:58:05,TX-6W8GRL0CBJI9
7000005137,1000005137,5,983,319.0,GATEWAY,PAID,43888.8,2024-11-14 20:35:31,TX-HCBHOQ7Q5BP8
7000005138,1000005138,7,676,,CARD,FAILED,35985.0,,
7000005139,1000005139,3,1394,453.0,CASH,PAID,41382.0,2025-03-28 17:43:59,TX-HYSD2QF2BFLN
7000005140,1000005140,11,953,328.0,GATEWAY,REFUNDED,51455.25,2024-11-23 07:05:57,TX-ZW3TAZU0ZXV9
7000005141,1000005141,1,401,368.0,CARD,PAID,54450.0,2025-01-02 21:06:48,TX-GTUTCLSB2HH3
7000005142,1000005142,5,1367,12.0,GATEWAY,PAID,44460.0,2024-01-12 20:42:56,TX-KGRPKH8581QJ
7000005143,1000005143,1,662,395.0,CARD,PAID,85733.1,2025-01-29 22:25:59,TX-9YYQ1SMPYOZF
7000005144,1000005144,3,684,284.0,CASH,PAID,45992.1,2024-10-10 18:17:58,TX-RBLQ6QDQC64F
7000005145,1000005145,14,914,240.0,CASH,REFUNDED,17787.0,2024-08-27 06:30:40,TX-62HZ4W0QQJWQ
7000005146,1000005146,3,235,427.0,CASH,PAID,15246.0,2025-03-02 02:51:38,TX-X2FC78XARZV3
7000005147,1000005147,13,223,,TRANSFER,FAILED,85305.0,,
7000005148,1000005148,1,38,517.0,CARD,PAID,29403.0,2025-05-31 21:40:20,TX-5FDC19281SHO
7000005149,1000005149,5,482,105.0,GATEWAY,PAID,26513.28,2024-04-14 13:31:16,TX-L036RUVQ2O61
7000005150,1000005150,1,1352,527.0,CARD,PAID,54139.92,2025-06-10 17:29:16,TX-E5QDMZUU52UM
7000005151,1000005151,3,385,41.0,CASH,PAID,30346.8,2024-02-10 06:53:45,TX-I161PCS937SN
7000005152,1000005152,1,126,77.0,CARD,PAID,16335.0,2024-03-17 21:58:00,TX-YCKLFZ2CV724
7000005153,1000005153,11,635,83.0,GATEWAY,REFUNDED,37200.0,2024-03-23 02:04:14,TX-KXMNDXCTTBYM
7000005154,1000005154,1,709,81.0,CARD,PAID,50205.0,2024-03-21 11:46:41,TX-8TR83V3ATX0B
7000005155,1000005155,10,1469,89.0,TRANSFER,PAID,27588.0,2024-03-29 14:46:39,TX-2EMCOZW7MO1E
7000005156,1000005156,1,752,437.0,CARD,PAID,13968.0,2025-03-12 22:01:44,TX-N997GJN1C73K
7000005157,1000005157,3,1366,483.0,CASH,PAID,66015.18,2025-04-27 09:17:27,TX-O9OSRRHNDZ1P
7000005158,1000005158,3,474,337.0,CASH,PAID,13794.0,2024-12-02 20:55:02,TX-71I9AMKKH3JM
7000005159,1000005159,5,136,579.0,GATEWAY,PAID,47454.75,2025-08-01 22:40:25,TX-S54V8YVGQNXK
7000005160,1000005160,1,930,211.0,CARD,PAID,59933.4,2024-07-29 06:45:53,TX-KI44BDGG7PVR
7000005161,1000005161,1,150,289.0,CARD,PAID,27036.0,2024-10-15 12:27:37,TX-DC1DIN0IHMLE
7000005162,1000005162,1,836,490.0,CARD,PAID,70959.0,2025-05-04 22:59:00,TX-7G5P7G8NSZZJ
7000005163,1000005163,5,779,557.0,GATEWAY,PAID,52627.5,2025-07-10 05:49:18,TX-4O212ZG57A55
7000005164,1000005164,1,127,169.0,CARD,PAID,60795.0,2024-06-17 10:12:12,TX-T2UY3OHI1NSR
7000005165,1000005165,1,1409,336.0,CARD,PAID,19287.0,2024-12-01 20:39:52,TX-HVHAXCDO11KF
7000005166,1000005166,10,1475,241.0,TRANSFER,PAID,108900.0,2024-08-28 04:46:20,TX-I247KW15GGE5
7000005167,1000005167,1,222,355.0,CARD,PAID,42688.8,2024-12-20 04:36:42,TX-J6V6NPL97RL0
7000005168,1000005168,5,1396,372.0,GATEWAY,PAID,14229.6,2025-01-06 04:34:53,TX-PP03LOSOLNMN
7000005169,1000005169,1,1132,316.0,CARD,PAID,54072.48,2024-11-11 21:20:15,TX-PHBNLMV562B8
7000005170,1000005170,3,1301,545.0,CASH,PAID,45701.7,2025-06-28 19:41:03,TX-QL1H1RHQ46P8
7000005171,1000005171,1,42,307.0,CARD,PAID,39204.0,2024-11-02 09:54:57,TX-D418R09LS7UV
7000005172,1000005172,1,900,493.0,CARD,PAID,51727.5,2025-05-07 20:25:43,TX-3SX21JYLG8GV
7000005173,1000005173,1,890,46.0,CARD,PAID,29959.2,2024-02-15 09:15:16,TX-KXNFS0JF48JJ
7000005174,1000005174,3,303,75.0,CASH,PAID,14520.0,2024-03-15 04:19:00,TX-UC4KWYPDJ4YR
7000005175,1000005175,10,754,147.0,TRANSFER,PAID,53361.0,2024-05-26 04:12:13,TX-3YF1KZE1MZC3
7000005176,1000005176,3,1023,471.0,CASH,PAID,31036.5,2025-04-15 16:47:17,TX-AXSLV9K8OSH7
7000005177,1000005177,3,163,463.0,CASH,PAID,46957.68,2025-04-07 11:13:00,TX-JNQLJQG5FPIL
7000005178,1000005178,1,682,40.0,CARD,PAID,48024.9,2024-02-09 13:18:32,TX-4YQ5PBRTIY39
7000005179,1000005179,5,680,480.0,GATEWAY,PAID,27636.0,2025-04-24 06:32:56,TX-0C8KNTBVBC20
7000005180,1000005180,5,1340,96.0,GATEWAY,PAID,57172.5,2024-04-05 23:17:44,TX-WITK02GP2Z6U
7000005181,1000005181,1,412,204.0,CARD,PAID,54261.0,2024-07-22 04:00:44,TX-RVP5H4MIJVKU
7000005182,1000005182,5,384,205.0,GATEWAY,PAID,60795.0,2024-07-23 04:49:30,TX-DDUQIUCR2UA0
7000005183,1000005183,8,949,,GATEWAY,FAILED,49905.0,,
7000005184,1000005184,10,630,109.0,TRANSFER,PAID,45738.0,2024-04-18 11:30:04,TX-U2Q10SORW494
7000005185,1000005185,10,1480,231.0,TRANSFER,PAID,49005.0,2024-08-18 10:21:14,TX-O89YLTGP8190
7000005186,1000005186,1,493,47.0,CARD,PAID,12661.2,2024-02-16 18:26:24,TX-XXW80KT1CMDB
7000005187,1000005187,3,337,303.0,CASH,PAID,34485.0,2024-10-29 17:57:56,TX-JR0057Z5GAYF
7000005188,1000005188,8,1364,,GATEWAY,FAILED,30240.0,,
7000005189,1000005189,5,357,385.0,GATEWAY,PAID,40104.0,2025-01-19 10:01:31,TX-Z9EMMBJEHD8O
7000005190,1000005190,3,532,514.0,CASH,PAID,14941.08,2025-05-28 19:02:16,TX-MTO23F37D3TM
7000005191,1000005191,3,781,610.0,CASH,PAID,46246.2,2025-09-01 18:30:11,TX-6KNLC425GRE8
7000005192,1000005192,5,659,375.0,GATEWAY,PAID,29659.2,2025-01-09 18:57:59,TX-G3L2LOKTYPIF
7000005193,1000005193,10,382,69.0,TRANSFER,PAID,54450.0,2024-03-09 07:17:59,TX-0V2N4BOIGNWN
7000005194,1000005194,3,1048,242.0,CASH,PAID,32670.0,2024-08-29 14:58:18,TX-AGK5GAO14HXU
7000005195,1000005195,1,855,307.0,CARD,PAID,55950.0,2024-11-02 05:03:59,TX-LQK7UUNA9PER
7000005196,1000005196,1,1413,551.0,CARD,PAID,14520.0,2025-07-04 13:15:14,TX-SS3QCOTO403B
7000005197,1000005197,1,1304,436.0,CARD,PAID,51727.5,2025-03-11 21:45:43,TX-FI6KFQF2OZZU
7000005198,1000005198,3,1015,534.0,CASH,PAID,26136.0,2025-06-17 13:05:38,TX-S33VY9AXL7GF
7000005199,1000005199,10,796,396.0,TRANSFER,PAID,26136.0,2025-01-30 17:01:05,TX-FOTDJGF5FU5W
7000005200,1000005200,4,877,40.0,CARD,REFUNDED,29040.0,2024-02-09 13:44:56,TX-XQ7BRD8ZEGC0
7000005201,1000005201,7,658,,CARD,FAILED,36774.0,,
7000005202,1000005202,1,451,241.0,CARD,PAID,47553.0,2024-08-28 02:05:36,TX-UG8PVXGM68EB
7000005203,1000005203,1,1007,638.0,CARD,PAID,46938.0,2025-09-29 10:29:46,TX-QE57ITOSBSVV
7000005204,1000005204,1,1071,76.0,CARD,PAID,30492.0,2024-03-16 17:07:29,TX-7TM4ZC5CM9B5
7000005205,1000005205,1,326,266.0,CARD,PAID,42688.8,2024-09-22 12:14:56,TX-ZVHOP769T5ZT
7000005206,1000005206,1,1329,592.0,CARD,PAID,15429.6,2025-08-14 14:00:52,TX-BOGBD9S7WR4J
7000005207,1000005207,1,403,272.0,CARD,PAID,17172.0,2024-09-28 17:40:49,TX-FOBYM38VWYUK
7000005208,1000005208,3,138,296.0,CASH,PAID,31944.0,2024-10-22 18:08:34,TX-VE2298YS17AV
7000005209,1000005209,1,821,143.0,CARD,PAID,17235.0,2024-05-22 09:51:46,TX-7M5KUAAAWL2H
7000005210,1000005210,1,607,532.0,CARD,PAID,54261.0,2025-06-15 17:09:32,TX-S3G1PATKHCY4
7000005211,1000005211,10,1210,512.0,TRANSFER,PAID,39204.0,2025-05-26 02:10:31,TX-FVL4UHKXIT7Z
7000005212,1000005212,3,211,260.0,CASH,PAID,41164.2,2024-09-16 16:47:46,TX-SIJD2ZTC1TZ7
7000005213,1000005213,3,1217,156.0,CASH,PAID,42688.8,2024-06-04 03:50:58,TX-YAYHJCGX27FH
7000005214,1000005214,1,630,246.0,CARD,PAID,28459.2,2024-09-02 05:39:27,TX-A56COC09I159
7000005215,1000005215,5,1127,59.0,GATEWAY,PAID,64579.8,2024-02-28 23:26:00,TX-81Q1SWRDQ69X
7000005216,1000005216,1,1339,176.0,CARD,PAID,19050.0,2024-06-24 18:15:04,TX-M88B5ZLXTWXE
7000005217,1000005217,1,1296,582.0,CARD,PAID,34485.0,2025-08-04 13:57:19,TX-DILVGDALUT84
7000005218,1000005218,1,408,189.0,CARD,PAID,48024.9,2024-07-07 05:50:38,TX-8BMHUGTYNZEQ
7000005219,1000005219,1,1056,600.0,CARD,PAID,18676.35,2025-08-22 09:01:13,TX-ZCYEE3LABTAE
7000005220,1000005220,1,349,84.0,CARD,PAID,35937.0,2024-03-24 01:40:15,TX-8TDVREO8YRPN
7000005221,1000005221,3,151,172.0,CASH,PAID,14520.0,2024-06-20 03:47:32,TX-MHYRF09LKWFI
7000005222,1000005222,1,1261,284.0,CARD,PAID,26513.28,2024-10-10 17:37:01,TX-1H7CYZT5YE4V
7000005223,1000005223,5,676,259.0,GATEWAY,PAID,36474.0,2024-09-15 10:21:14,TX-8D9VRV843LK9
7000005224,1000005224,1,77,187.0,CARD,PAID,40704.0,2024-07-05 09:14:49,TX-2JYDKRUSUVH0
7000005225,1000005225,7,1171,,CARD,FAILED,67302.3,,
7000005226,1000005226,5,1339,595.0,GATEWAY,PAID,36774.0,2025-08-17 04:10:43,TX-FFSN80OFA6DZ
7000005227,1000005227,7,711,,CARD,FAILED,17968.5,,
7000005228,1000005228,1,1140,536.0,CARD,PAID,35574.0,2025-06-19 20:03:24,TX-OY98DHFB0CQY
7000005229,1000005229,1,1176,125.0,CARD,PAID,36474.0,2024-05-04 12:30:58,TX-YVA9X6CWL3W2
7000005230,1000005230,1,265,618.0,CARD,PAID,40404.0,2025-09-09 01:34:27,TX-9LNJBKMYM5RZ
7000005231,1000005231,1,711,423.0,CARD,PAID,31305.12,2025-02-26 21:01:41,TX-9TQAK7X1MROL
7000005232,1000005232,1,490,465.0,CARD,PAID,28996.2,2025-04-09 23:28:05,TX-FQ9B6OTKM28D
7000005233,1000005233,1,837,499.0,CARD,PAID,44624.4,2025-05-13 09:45:21,TX-UMZBAUVXNOGZ
7000005234,1000005234,1,180,600.0,CARD,PAID,55450.35,2025-08-22 16:06:43,TX-1KYLTFX71ACB
7000005235,1000005235,1,452,626.0,CARD,PAID,26136.0,2025-09-17 10:37:11,TX-3PYC8FB4RN1T
7000005236,1000005236,5,644,474.0,GATEWAY,PAID,32670.0,2025-04-18 20:21:22,TX-SQX2K87D2M1R
7000005237,1000005237,3,1276,507.0,CASH,PAID,42688.8,2025-05-21 08:50:55,TX-04TJXMIKMOJ3
7000005238,1000005238,1,370,512.0,CARD,PAID,15429.6,2025-05-26 17:01:51,TX-C5ZKLJ2A3H7S
7000005239,1000005239,1,455,306.0,CARD,PAID,49005.0,2024-11-01 08:18:21,TX-G5KELL2IB4HG
7000005240,1000005240,1,275,48.0,CARD,PAID,15983.7,2024-02-17 11:49:18,TX-A3H0LBBHEGSM
7000005241,1000005241,3,1420,594.0,CASH,PAID,72491.1,2025-08-16 09:56:53,TX-FJO4OFSLE26G
7000005242,1000005242,4,808,74.0,CARD,REFUNDED,35622.0,2024-03-14 14:24:07,TX-UWLCV8FONOUM
7000005243,1000005243,5,535,385.0,GATEWAY,PAID,63210.0,2025-01-19 08:55:04,TX-VY9EZOCTSEU5
7000005244,1000005244,8,179,,GATEWAY,FAILED,53361.0,,
7000005245,1000005245,3,267,604.0,CASH,PAID,39204.0,2025-08-26 09:05:20,TX-LC5APFAKQOIZ
7000005246,1000005246,1,1382,63.0,CARD,PAID,109419.38,2024-03-03 20:35:02,TX-14Q8DW9WO4YQ
7000005247,1000005247,1,934,590.0,CARD,PAID,60025.68,2025-08-12 05:43:45,TX-WGWA3SVLUBMT
7000005248,1000005248,5,1217,496.0,GATEWAY,PAID,36774.0,2025-05-10 03:10:01,TX-H8CAN5J6SLAZ
7000005249,1000005249,7,209,,CARD,FAILED,50505.0,,
7000005250,1000005250,10,1317,533.0,TRANSFER,PAID,17787.0,2025-06-16 04:38:55,TX-SLHPOJNKLN52
7000005251,1000005251,7,873,,CARD,FAILED,113256.0,,
7000005252,1000005252,1,133,598.0,CARD,PAID,34485.0,2025-08-20 17:15:58,TX-CEJ6OXX1RJBO
7000005253,1000005253,3,220,319.0,CASH,PAID,30492.0,2024-11-14 16:04:40,TX-KL1FLXCU8AK9
7000005254,1000005254,5,848,275.0,GATEWAY,PAID,15429.6,2024-10-01 19:51:08,TX-D0SZ9M6KQFIL
7000005255,1000005255,5,1090,459.0,GATEWAY,PAID,29359.2,2025-04-03 00:20:34,TX-R382UU8BADTV
7000005256,1000005256,5,494,451.0,GATEWAY,PAID,28459.2,2025-03-26 06:24:56,TX-8AQRAGN79MD4
7000005257,1000005257,1,991,239.0,CARD,PAID,15246.0,2024-08-26 11:26:51,TX-27TEPNH0HCN4
7000005258,1000005258,3,32,585.0,CASH,PAID,49005.0,2025-08-07 05:23:26,TX-9604CN8H402H
7000005259,1000005259,1,840,117.0,CARD,PAID,28459.2,2024-04-26 16:48:17,TX-DZVEW47YOJVN
7000005260,1000005260,3,829,131.0,CASH,PAID,34485.0,2024-05-10 00:00:31,TX-PNZO74ESANVN
7000005261,1000005261,11,685,619.0,GATEWAY,REFUNDED,48924.9,2025-09-10 15:18:39,TX-9CL5NRCAVDSK
7000005262,1000005262,7,1303,,CARD,FAILED,55650.0,,
7000005263,1000005263,2,514,,GATEWAY,PENDING,62910.0,,
7000005264,1000005264,1,131,639.0,CARD,PAID,15652.56,2025-09-30 16:49:11,TX-D2RT1TRCSWDH
7000005265,1000005265,5,680,586.0,GATEWAY,PAID,39619.92,2025-08-08 15:09:10,TX-LXHK9D4PLKBA
7000005266,1000005266,5,165,135.0,GATEWAY,PAID,38552.7,2024-05-14 06:22:59,TX-UA2E04XNWGN1
7000005267,1000005267,10,1409,190.0,TRANSFER,PAID,54450.0,2024-07-08 06:34:53,TX-1PZ0EBYFJPBP
7000005268,1000005268,1,548,432.0,CARD,PAID,18150.0,2025-03-07 23:02:16,TX-EYXJXFEZ22OE
7000005269,1000005269,5,941,197.0,GATEWAY,PAID,86114.25,2024-07-15 17:10:10,TX-HQEMKYH1KHXG
7000005270,1000005270,3,456,23.0,CASH,PAID,13068.0,2024-01-23 23:53:20,TX-2Y6PQ70LQS2C
7000005271,1000005271,11,675,72.0,GATEWAY,REFUNDED,37200.0,2024-03-12 08:05:37,TX-37CGTIE579UE
7000005272,1000005272,5,303,406.0,GATEWAY,PAID,52627.5,2025-02-09 10:04:25,TX-A6DEWYFTRVCH
7000005273,1000005273,3,1371,343.0,CASH,PAID,41382.0,2024-12-08 16:18:49,TX-GUHJEOD0S6TS
7000005274,1000005274,3,225,278.0,CASH,PAID,36209.25,2024-10-04 17:01:21,TX-PHZMHC643Q95
7000005275,1000005275,5,741,180.0,GATEWAY,PAID,18987.0,2024-06-28 07:18:52,TX-GMMG7GI78OWX
7000005276,1000005276,14,507,221.0,CASH,REFUNDED,51727.5,2024-08-08 02:11:37,TX-7DT33C1XID4J
7000005277,1000005277,8,381,,GATEWAY,FAILED,27036.0,,
7000005278,1000005278,1,166,382.0,CARD,PAID,43378.5,2025-01-16 23:03:50,TX-4AL3EHJKVL35
7000005279,1000005279,1,1440,189.0,CARD,PAID,35574.0,2024-07-07 00:53:05,TX-6PGLILRPJP5E
7000005280,1000005280,7,1400,,CARD,FAILED,32236.5,,
7000005281,1000005281,1,627,595.0,CARD,PAID,54261.0,2025-08-17 21:29:03,TX-9ZP0LO8JDUFF
7000005282,1000005282,1,638,119.0,CARD,PAID,44460.0,2024-04-28 23:03:54,TX-39L2SPT8YCEQ
7000005283,1000005283,3,703,23.0,CASH,PAID,15972.0,2024-01-23 04:26:58,TX-42K1NM1Q9USG
7000005284,1000005284,6,1315,418.0,TRANSFER,REFUNDED,78408.0,2025-02-21 17:53:33,TX-UM8L4DFN1ISR
7000005285,1000005285,5,540,469.0,GATEWAY,PAID,43008.0,2025-04-13 02:10:38,TX-BW6AIGCQR4S4
7000005286,1000005286,1,352,486.0,CARD,PAID,37500.0,2025-04-30 22:34:15,TX-TXCCA3U6D8E8
7000005287,1000005287,1,565,262.0,CARD,PAID,55650.0,2024-09-18 04:31:42,TX-1HRGMGTQHXT4
7000005288,1000005288,1,549,357.0,CARD,PAID,17151.75,2024-12-22 11:39:25,TX-T7M7DFOXN7MJ
7000005289,1000005289,1,1273,198.0,CARD,PAID,96886.8,2024-07-16 23:41:18,TX-0HJ7A5D7LAWY
7000005290,1000005290,1,713,183.0,CARD,PAID,27636.0,2024-07-01 00:36:13,TX-C4WMX2SWG8GX
7000005291,1000005291,1,1439,590.0,CARD,PAID,65723.25,2025-08-12 23:24:32,TX-YZNST2GP5YX2
7000005292,1000005292,5,1070,239.0,GATEWAY,PAID,28488.0,2024-08-26 19:32:40,TX-KE457IY7X1M9
7000005293,1000005293,3,281,137.0,CASH,PAID,79497.0,2024-05-16 23:05:36,TX-B0OWFP1UNOWS
7000005294,1000005294,1,250,133.0,CARD,PAID,44188.8,2024-05-12 16:02:29,TX-2GPDN1FVI7IF
7000005295,1000005295,11,728,375.0,GATEWAY,REFUNDED,29040.0,2025-01-09 15:18:51,TX-CL7F4VMLQ7NN
7000005296,1000005296,1,758,111.0,CARD,PAID,15420.0,2024-04-20 16:11:13,TX-W16FBVETN7C7
7000005297,1000005297,1,486,157.0,CARD,PAID,30167.4,2024-06-05 13:45:40,TX-9XEC1VH8WAOA
7000005298,1000005298,1,284,39.0,CARD,PAID,74778.0,2024-02-08 17:31:06,TX-QZKLFMW7CG4Y
7000005299,1000005299,1,391,492.0,CARD,PAID,27336.0,2025-05-06 11:46:41,TX-6NKK5IWTTV0R
7000005300,1000005300,5,326,636.0,GATEWAY,PAID,30603.0,2025-09-27 11:11:48,TX-M83FBTG81QWO
