address_id,line1,city,province_name,postal_code,country_code
1939,Calle 6372,CABA,Buenos Aires,7241,AR
1940,Calle 7297,Mar del Plata,Buenos Aires,5176,AR
1941,Calle 4258,La Plata,Buenos Aires,4590,AR
1942,Calle 595,Córdoba,Córdoba,4745,AR
1943,Calle 1514,Córdoba,Córdoba,5102,AR
1944,Calle 7424,La Plata,Buenos Aires,8141,AR
1945,Calle 3754,Rosario,Santa Fe,9528,AR
1946,Calle 855,CABA,Buenos Aires,5722,AR
1947,Calle 2752,La Plata,Buenos Aires,2262,AR
1948,Calle 2929,Santa Fe,Santa Fe,7044,AR
1949,Calle 4025,CABA,Buenos Aires,5461,AR
1950,Calle 8266,Rafaela,Santa Fe,3736,AR
1951,Calle 3964,CABA,Buenos Aires,8576,AR
1952,Calle 1801,Mar del Plata,Buenos Aires,1692,AR
1953,Calle 10,Mendoza,Mendoza,7471,AR
1954,Calle 8603,La Plata,Buenos Aires,7638,AR
1955,Calle 2735,La Plata,Buenos Aires,1596,AR
1956,Calle 4890,La Plata,Buenos Aires,7268,AR
1957,Calle 5154,CABA,Buenos Aires,4531,AR
1958,Calle 7372,Rosario,Santa Fe,5947,AR
1959,Calle 3721,CABA,Buenos Aires,7541,AR
1960,Calle 3354,Villa Carlos Paz,Córdoba,1841,AR
1961,Calle 1660,San Rafael,Mendoza,6743,AR
1962,Calle 7101,San Rafael,Mendoza,6812,AR
1963,Calle 7856,Córdoba,Córdoba,4169,AR
1964,Calle 182,Mendoza,Mendoza,1981,AR
1965,Calle 8538,Mar del Plata,Buenos Aires,7609,AR
1966,Calle 5685,Santa Fe,Santa Fe,7028,AR
1967,Calle 2021,Rafaela,Santa Fe,9420,AR
1968,Calle 9280,Río Cuarto,Córdoba,7191,AR
1969,Calle 4377,Villa Carlos Paz,Córdoba,2526,AR
1970,Calle 687,CABA,Buenos Aires,3178,AR
1971,Calle 6842,CABA,Buenos Aires,4450,AR
1972,Calle 614,Mendoza,Mendoza,2082,AR
1973,Calle 8086,CABA,Buenos Aires,6615,AR
1974,Calle 9455,Santa Fe,Santa Fe,6349,AR
1975,Calle 9663,Mar del Plata,Buenos Aires,5018,AR
1976,Calle 7920,Santa Fe,Santa Fe,9173,AR
1977,Calle 4921,Mar del Plata,Buenos Aires,4663,AR
1978,Calle 7608,Rosario,Santa Fe,7760,AR
1979,Calle 4901,La Plata,Buenos Aires,8883,AR
1980,Calle 7138,Rosario,Santa Fe,7786,AR
1981,Calle 6069,Godoy Cruz,Mendoza,8971,AR
1982,Calle 9641,Godoy Cruz,Mendoza,4852,AR
1983,Calle 5507,CABA,Buenos Aires,7174,AR
1984,Calle 140,CABA,Buenos Aires,9071,AR
1985,Calle 2489,San Rafael,Mendoza,3909,AR
1986,Calle 5854,La Plata,Buenos Aires,1662,AR
1987,Calle 1638,Santa Fe,Santa Fe,1647,AR
1988,Calle 2785,Rosario,Santa Fe,5379,AR
1989,Calle 1175,Río Cuarto,Córdoba,2064,AR
1990,Calle 2579,Villa Carlos Paz,Córdoba,9133,AR
1991,Calle 6446,Córdoba,Córdoba,8744,AR
1992,Calle 5021,Mar del Plata,Buenos Aires,7848,AR
1993,Calle 5352,Santa Fe,Santa Fe,3436,AR
1994,Calle 9629,CABA,Buenos Aires,8355,AR
1995,Calle 4629,CABA,Buenos Aires,4919,AR
1996,Calle 9046,CABA,Buenos Aires,4436,AR
1997,Calle 2565,Villa Carlos Paz,Córdoba,2082,AR
1998,Calle 6383,La Plata,Buenos Aires,7512,AR
1999,Calle 6920,La Plata,Buenos Aires,1121,AR
2000,Calle 1528,Godoy Cruz,Mendoza,1688,AR
2001,Calle 8116,Mar del Plata,Buenos Aires,7846,AR
2002,Calle 5911,Rafaela,Santa Fe,6524,AR
2003,Calle 3305,Mar del Plata,Buenos Aires,9273,AR
2004,Calle 9675,Mar del Plata,Buenos Aires,8126,AR
2005,Calle 9683,Mar del Plata,Buenos Aires,1729,AR
2006,Calle 9656,La Plata,Buenos Aires,7836,AR
2007,Calle 9370,San Rafael,Mendoza,8360,AR
2008,Calle 635,Mar del Plata,Buenos Aires,7468,AR
2009,Calle 665,CABA,Buenos Aires,7504,AR
2010,Calle 4484,CABA,Buenos Aires,1267,AR
2011,Calle 5017,Rafaela,Santa Fe,9136,AR
2012,Calle 4712,Mar del Plata,Buenos Aires,6383,AR
2013,Calle 233,CABA,Buenos Aires,6386,AR
2014,Calle 1630,Mendoza,Mendoza,3769,AR
2015,Calle 2652,Villa Carlos Paz,Córdoba,6921,AR
2016,Calle 5071,Santa Fe,Santa Fe,2248,AR
2017,Calle 3925,Rosario,Santa Fe,2857,AR
2018,Calle 8759,Mar del Plata,Buenos Aires,8884,AR
2019,Calle 1508,Santa Fe,Santa Fe,4101,AR
2020,Calle 299,San Rafael,Mendoza,3658,AR
2021,Calle 8763,Mar del Plata,Buenos Aires,1488,AR
2022,Calle 1697,Santa Fe,Santa Fe,3744,AR
2023,Calle 9607,Villa Carlos Paz,Córdoba,4715,AR
2024,Calle 6346,Villa Carlos Paz,Córdoba,4262,AR
2025,Calle 61,CABA,Buenos Aires,7103,AR
2026,Calle 5164,CABA,Buenos Aires,2572,AR
2027,Calle 9714,Córdoba,Córdoba,6582,AR
2028,Calle 5195,Córdoba,Córdoba,5807,AR
2029,Calle 4919,Rosario,Santa Fe,7219,AR
2030,Calle 1219,La Plata,Buenos Aires,9163,AR
2031,Calle 373,Villa Carlos Paz,Córdoba,4027,AR
2032,Calle 9879,Rafaela,Santa Fe,2857,AR
2033,Calle 5216,Godoy Cruz,Mendoza,2291,AR
2034,Calle 9015,La Plata,Buenos Aires,5874,AR
2035,Calle 5111,Rosario,Santa Fe,5408,AR
2036,Calle 9639,CABA,Buenos Aires,1696,AR
2037,Calle 8880,Santa Fe,Santa Fe,5056,AR
2038,Calle 9323,CABA,Buenos Aires,8705,AR
2039,Calle 2775,Córdoba,Córdoba,7683,AR
2040,Calle 9449,Villa Carlos Paz,Córdoba,9971,AR
2041,Calle 6365,CABA,Buenos Aires,6640,AR
2042,Calle 6743,Mar del Plata,Buenos Aires,5080,AR
2043,Calle 9917,Villa Carlos Paz,Córdoba,7644,AR
2044,Calle 2101,Río Cuarto,Córdoba,5076,AR
2045,Calle 4096,Córdoba,Córdoba,7467,AR
2046,Calle 1846,Godoy Cruz,Mendoza,2814,AR
2047,Calle 3381,La Plata,Buenos Aires,3019,AR
2048,Calle 6206,La Plata,Buenos Aires,8264,AR
2049,Calle 3388,Rosario,Santa Fe,4977,AR
2050,Calle 7168,La Plata,Buenos Aires,8099,AR
2051,Calle 7517,CABA,Buenos Aires,7773,AR
2052,Calle 4644,Rosario,Santa Fe,1225,AR
2053,Calle 1070,Rafaela,Santa Fe,5967,AR
2054,Calle 4516,Mar del Plata,Buenos Aires,3628,AR
2055,Calle 281,CABA,Buenos Aires,7300,AR
2056,Calle 8351,San Rafael,Mendoza,5385,AR
2057,Calle 1620,Mar del Plata,Buenos Aires,7614,AR
2058,Calle 3953,CABA,Buenos Aires,9682,AR
2059,Calle 56,Río Cuarto,Córdoba,7876,AR
2060,Calle 3070,CABA,Buenos Aires,7960,AR
2061,Calle 9605,Villa Carlos Paz,Córdoba,6847,AR
2062,Calle 3216,Mar del Plata,Buenos Aires,6507,AR
2063,Calle 8725,CABA,Buenos Aires,8058,AR
2064,Calle 1691,CABA,Buenos Aires,7729,AR
2065,Calle 8766,La Plata,Buenos Aires,9987,AR
2066,Calle 3515,Córdoba,Córdoba,1599,AR
2067,Calle 6704,Mar del Plata,Buenos Aires,4425,AR
2068,Calle 1947,CABA,Buenos Aires,1723,AR
2069,Calle 2737,Río Cuarto,Córdoba,9020,AR
2070,Calle 1640,Santa Fe,Santa Fe,5549,AR
2071,Calle 5848,La Plata,Buenos Aires,1440,AR
2072,Calle 350,San Rafael,Mendoza,3819,AR
2073,Calle 2940,CABA,Buenos Aires,3172,AR
2074,Calle 7365,Mar del Plata,Buenos Aires,1515,AR
2075,Calle 3346,Río Cuarto,Córdoba,8074,AR
2076,Calle 7762,Córdoba,Córdoba,7136,AR
2077,Calle 6888,Mar del Plata,Buenos Aires,4469,AR
2078,Calle 7121,CABA,Buenos Aires,5360,AR
2079,Calle 8698,Río Cuarto,Córdoba,8422,AR
2080,Calle 8731,Rafaela,Santa Fe,8357,AR
2081,Calle 4575,La Plata,Buenos Aires,1328,AR
2082,Calle 8773,La Plata,Buenos Aires,3077,AR
2083,Calle 8742,Mar del Plata,Buenos Aires,7465,AR
2084,Calle 8832,CABA,Buenos Aires,1831,AR
2085,Calle 1216,Rafaela,Santa Fe,6556,AR
2086,Calle 4279,La Plata,Buenos Aires,3921,AR
2087,Calle 2290,CABA,Buenos Aires,9486,AR
2088,Calle 6917,Córdoba,Córdoba,6273,AR
2089,Calle 5533,La Plata,Buenos Aires,1447,AR
2090,Calle 498,Rafaela,Santa Fe,2328,AR
2091,Calle 1610,Villa Carlos Paz,Córdoba,1937,AR
2092,Calle 5126,Villa Carlos Paz,Córdoba,9257,AR
2093,Calle 2610,Santa Fe,Santa Fe,9847,AR
2094,Calle 1256,Mar del Plata,Buenos Aires,9215,AR
2095,Calle 662,La Plata,Buenos Aires,1430,AR
2096,Calle 4281,Córdoba,Córdoba,6594,AR
2097,Calle 4507,Mar del Plata,Buenos Aires,7188,AR
2098,Calle 2446,La Plata,Buenos Aires,6269,AR
2099,Calle 5082,Villa Carlos Paz,Córdoba,1686,AR
2100,Calle 7697,Río Cuarto,Córdoba,4938,AR
2101,Calle 9147,Río Cuarto,Córdoba,1278,AR
2102,Calle 995,CABA,Buenos Aires,7417,AR
2103,Calle 9107,Rosario,Santa Fe,5286,AR
2104,Calle 2908,San Rafael,Mendoza,5079,AR
2105,Calle 3076,Mar del Plata,Buenos Aires,7548,AR
2106,Calle 1074,Mar del Plata,Buenos Aires,5835,AR
2107,Calle 5039,Mar del Plata,Buenos Aires,1339,AR
2108,Calle 2139,Rafaela,Santa Fe,4504,AR
2109,Calle 1347,La Plata,Buenos Aires,5777,AR
2110,Calle 4762,La Plata,Buenos Aires,4753,AR
2111,Calle 3064,Mar del Plata,Buenos Aires,2386,AR
2112,Calle 4585,La Plata,Buenos Aires,4700,AR
2113,Calle 8208,Mar del Plata,Buenos Aires,6432,AR
2114,Calle 1009,Mar del Plata,Buenos Aires,1615,AR
2115,Calle 4774,Córdoba,Córdoba,4423,AR
2116,Calle 4223,Mar del Plata,Buenos Aires,7467,AR
2117,Calle 1476,Rosario,Santa Fe,9621,AR
2118,Calle 8920,Córdoba,Córdoba,4950,AR
2119,Calle 8071,Córdoba,Córdoba,6292,AR
2120,Calle 570,La Plata,Buenos Aires,9272,AR
2121,Calle 6379,Santa Fe,Santa Fe,9592,AR
2122,Calle 3420,CABA,Buenos Aires,6481,AR
2123,Calle 9785,CABA,Buenos Aires,7181,AR
2124,Calle 8149,Mar del Plata,Buenos Aires,2961,AR
2125,Calle 3502,San Rafael,Mendoza,3194,AR
2126,Calle 1162,Mar del Plata,Buenos Aires,2783,AR
2127,Calle 6505,CABA,Buenos Aires,1432,AR
2128,Calle 3191,Santa Fe,Santa Fe,4532,AR
2129,Calle 7394,CABA,Buenos Aires,7852,AR
2130,Calle 4817,CABA,Buenos Aires,1702,AR
2131,Calle 3894,Villa Carlos Paz,Córdoba,8133,AR
2132,Calle 1909,CABA,Buenos Aires,1294,AR
2133,Calle 8524,Mendoza,Mendoza,7518,AR
2134,Calle 6329,Rosario,Santa Fe,2190,AR
2135,Calle 1638,Mendoza,Mendoza,6579,AR
2136,Calle 8341,La Plata,Buenos Aires,2782,AR
2137,Calle 6955,Villa Carlos Paz,Córdoba,4454,AR
2138,Calle 661,Santa Fe,Santa Fe,1081,AR
2139,Calle 5614,Mendoza,Mendoza,9660,AR
2140,Calle 3830,CABA,Buenos Aires,1874,AR
2141,Calle 296,Villa Carlos Paz,Córdoba,2062,AR
2142,Calle 259,CABA,Buenos Aires,3713,AR
2143,Calle 9385,Rafaela,Santa Fe,7158,AR
2144,Calle 9907,Rafaela,Santa Fe,2468,AR
2145,Calle 6000,Mar del Plata,Buenos Aires,3407,AR
2146,Calle 349,Villa Carlos Paz,Córdoba,3869,AR
2147,Calle 4824,CABA,Buenos Aires,1897,AR
2148,Calle 9141,Córdoba,Córdoba,2928,AR
2149,Calle 7242,Rosario,Santa Fe,6070,AR
2150,Calle 3738,San Rafael,Mendoza,6337,AR
2151,Calle 2270,Río Cuarto,Córdoba,5664,AR
2152,Calle 1931,Santa Fe,Santa Fe,6592,AR
2153,Calle 6656,CABA,Buenos Aires,8113,AR
2154,Calle 6266,Mar del Plata,Buenos Aires,7667,AR
2155,Calle 245,Mendoza,Mendoza,2609,AR
2156,Calle 5140,Rafaela,Santa Fe,5127,AR
2157,Calle 8872,Santa Fe,Santa Fe,9339,AR
2158,Calle 483,Córdoba,Córdoba,1016,AR
2159,Calle 7115,Río Cuarto,Córdoba,2025,AR
2160,Calle 8256,La Plata,Buenos Aires,4167,AR
2161,Calle 786,Rosario,Santa Fe,5575,AR
2162,Calle 1199,Mar del Plata,Buenos Aires,8424,AR
2163,Calle 8550,Rafaela,Santa Fe,7736,AR
2164,Calle 3613,La Plata,Buenos Aires,1275,AR
2165,Calle 4613,Mar del Plata,Buenos Aires,8356,AR
2166,Calle 2131,Villa Carlos Paz,Córdoba,1318,AR
2167,Calle 8063,Rafaela,Santa Fe,7299,AR
2168,Calle 9860,San Rafael,Mendoza,7509,AR
2169,Calle 1101,Villa Carlos Paz,Córdoba,8436,AR
2170,Calle 5148,CABA,Buenos Aires,4319,AR
2171,Calle 1782,Godoy Cruz,Mendoza,8606,AR
2172,Calle 1666,CABA,Buenos Aires,1007,AR
2173,Calle 3899,La Plata,Buenos Aires,3168,AR
2174,Calle 5652,Mar del Plata,Buenos Aires,4575,AR
2175,Calle 8933,Mar del Plata,Buenos Aires,1805,AR
2176,Calle 783,Santa Fe,Santa Fe,9360,AR
2177,Calle 7065,Mendoza,Mendoza,4874,AR
2178,Calle 1665,La Plata,Buenos Aires,3322,AR
2179,Calle 8412,Villa Carlos Paz,Córdoba,1229,AR
2180,Calle 9651,Villa Carlos Paz,Córdoba,4168,AR
2181,Calle 2812,La Plata,Buenos Aires,9049,AR
2182,Calle 3796,La Plata,Buenos Aires,9442,AR
2183,Calle 6692,La Plata,Buenos Aires,8366,AR
2184,Calle 9644,Mar del Plata,Buenos Aires,7599,AR
2185,Calle 1001,Mar del Plata,Buenos Aires,7636,AR
2186,Calle 254,Rosario,Santa Fe,9857,AR
2187,Calle 2957,CABA,Buenos Aires,6372,AR
2188,Calle 5998,La Plata,Buenos Aires,2718,AR
2189,Calle 1194,CABA,Buenos Aires,2191,AR
2190,Calle 7483,La Plata,Buenos Aires,4853,AR
2191,Calle 4732,Río Cuarto,Córdoba,3078,AR
2192,Calle 9916,Rosario,Santa Fe,9884,AR
2193,Calle 4109,San Rafael,Mendoza,5884,AR
2194,Calle 8392,Rafaela,Santa Fe,2376,AR
2195,Calle 8941,Mar del Plata,Buenos Aires,8231,AR
2196,Calle 3855,CABA,Buenos Aires,7397,AR
2197,Calle 3060,Mar del Plata,Buenos Aires,5503,AR
2198,Calle 1041,Rafaela,Santa Fe,9108,AR
2199,Calle 2457,Mar del Plata,Buenos Aires,9287,AR
2200,Calle 2122,Córdoba,Córdoba,9092,AR
2201,Calle 5215,Rafaela,Santa Fe,7530,AR
2202,Calle 6041,Córdoba,Córdoba,1489,AR
2203,Calle 6242,Santa Fe,Santa Fe,8481,AR
2204,Calle 2752,CABA,Buenos Aires,6613,AR
2205,Calle 8579,CABA,Buenos Aires,4213,AR
2206,Calle 4820,Mar del Plata,Buenos Aires,3180,AR
2207,Calle 6413,Villa Carlos Paz,Córdoba,6573,AR
2208,Calle 5372,CABA,Buenos Aires,8918,AR
2209,Calle 6375,Godoy Cruz,Mendoza,7613,AR
2210,Calle 5626,Rosario,Santa Fe,2674,AR
2211,Calle 1741,Rafaela,Santa Fe,7049,AR
2212,Calle 8023,Mar del Plata,Buenos Aires,6314,AR
2213,Calle 4708,Villa Carlos Paz,Córdoba,4181,AR
2214,Calle 8394,Córdoba,Córdoba,8884,AR
2215,Calle 8545,CABA,Buenos Aires,5409,AR
2216,Calle 3444,La Plata,Buenos Aires,6328,AR
2217,Calle 5371,La Plata,Buenos Aires,3842,AR
2218,Calle 6873,Córdoba,Córdoba,4901,AR
2219,Calle 751,La Plata,Buenos Aires,3452,AR
2220,Calle 577,CABA,Buenos Aires,7273,AR
2221,Calle 9695,Mendoza,Mendoza,3156,AR
2222,Calle 2127,La Plata,Buenos Aires,7589,AR
2223,Calle 9133,Santa Fe,Santa Fe,6315,AR
2224,Calle 8830,La Plata,Buenos Aires,3745,AR
2225,Calle 8360,La Plata,Buenos Aires,9869,AR
2226,Calle 5960,Villa Carlos Paz,Córdoba,3912,AR
2227,Calle 1945,Mar del Plata,Buenos Aires,6444,AR
2228,Calle 646,CABA,Buenos Aires,7103,AR
2229,Calle 1192,Córdoba,Córdoba,6340,AR
2230,Calle 5309,CABA,Buenos Aires,9548,AR
2231,Calle 9103,Villa Carlos Paz,Córdoba,5651,AR
2232,Calle 8599,Mar del Plata,Buenos Aires,9038,AR
2233,Calle 3639,Mar del Plata,Buenos Aires,5795,AR
2234,Calle 2126,CABA,Buenos Aires,7042,AR
2235,Calle 8616,CABA,Buenos Aires,3190,AR
2236,Calle 3280,Rosario,Santa Fe,5994,AR
2237,Calle 133,Mar del Plata,Buenos Aires,7805,AR
2238,Calle 9057,CABA,Buenos Aires,9724,AR
2239,Calle 8499,Santa Fe,Santa Fe,3899,AR
2240,Calle 7607,Santa Fe,Santa Fe,5352,AR
2241,Calle 9359,CABA,Buenos Aires,2478,AR
2242,Calle 7432,Rafaela,Santa Fe,2675,AR
2243,Calle 7202,CABA,Buenos Aires,3876,AR
2244,Calle 3250,CABA,Buenos Aires,4049,AR
2245,Calle 2543,CABA,Buenos Aires,7749,AR
2246,Calle 6998,San Rafael,Mendoza,5967,AR
2247,Calle 3875,Córdoba,Córdoba,5006,AR
2248,Calle 5048,Mar del Plata,Buenos Aires,9013,AR
2249,Calle 3586,Villa Carlos Paz,Córdoba,5049,AR
2250,Calle 4160,Villa Carlos Paz,Córdoba,3956,AR
2251,Calle 7190,Río Cuarto,Córdoba,8211,AR
2252,Calle 4039,La Plata,Buenos Aires,9634,AR
2253,Calle 8034,Córdoba,Córdoba,9502,AR
2254,Calle 1615,CABA,Buenos Aires,1889,AR
2255,Calle 729,CABA,Buenos Aires,8628,AR
2256,Calle 7183,Mar del Plata,Buenos Aires,7098,AR
2257,Calle 8766,CABA,Buenos Aires,4309,AR
2258,Calle 3872,La Plata,Buenos Aires,6254,AR
2259,Calle 2671,La Plata,Buenos Aires,1374,AR
2260,Calle 9616,Córdoba,Córdoba,2515,AR
2261,Calle 8379,La Plata,Buenos Aires,1080,AR
2262,Calle 3448,Mendoza,Mendoza,2522,AR
2263,Calle 2473,CABA,Buenos Aires,4395,AR
2264,Calle 7543,Mar del Plata,Buenos Aires,1876,AR
2265,Calle 1463,Río Cuarto,Córdoba,7597,AR
2266,Calle 686,CABA,Buenos Aires,8315,AR
2267,Calle 8670,Río Cuarto,Córdoba,4507,AR
2268,Calle 7069,CABA,Buenos Aires,9784,AR
2269,Calle 4940,Villa Carlos Paz,Córdoba,5621,AR
2270,Calle 373,La Plata,Buenos Aires,9598,AR
2271,Calle 9445,Mendoza,Mendoza,3459,AR
2272,Calle 9690,CABA,Buenos Aires,6733,AR
2273,Calle 21,Rosario,Santa Fe,3100,AR
2274,Calle 3750,Rosario,Santa Fe,5513,AR
2275,Calle 9007,La Plata,Buenos Aires,7346,AR
2276,Calle 3474,Rosario,Santa Fe,3558,AR
2277,Calle 882,La Plata,Buenos Aires,3653,AR
2278,Calle 4554,La Plata,Buenos Aires,8259,AR
2279,Calle 367,Mar del Plata,Buenos Aires,3072,AR
2280,Calle 5610,CABA,Buenos Aires,1124,AR
2281,Calle 531,Villa Carlos Paz,Córdoba,1276,AR
2282,Calle 8133,Godoy Cruz,Mendoza,7038,AR
2283,Calle 1064,Santa Fe,Santa Fe,7094,AR
2284,Calle 4033,CABA,Buenos Aires,3242,AR
2285,Calle 1812,CABA,Buenos Aires,2941,AR
2286,Calle 437,CABA,Buenos Aires,2644,AR
2287,Calle 8012,CABA,Buenos Aires,9919,AR
2288,Calle 6001,Mar del Plata,Buenos Aires,1499,AR
2289,Calle 997,San Rafael,Mendoza,9329,AR
2290,Calle 4039,CABA,Buenos Aires,6441,AR
2291,Calle 5917,Godoy Cruz,Mendoza,5919,AR
2292,Calle 1872,Rosario,Santa Fe,1285,AR
2293,Calle 8712,La Plata,Buenos Aires,8320,AR
2294,Calle 4158,Río Cuarto,Córdoba,2974,AR
2295,Calle 3283,CABA,Buenos Aires,8200,AR
2296,Calle 7157,Santa Fe,Santa Fe,2049,AR
2297,Calle 7783,CABA,Buenos Aires,5358,AR
2298,Calle 5089,CABA,Buenos Aires,2111,AR
2299,Calle 7957,Mar del Plata,Buenos Aires,5133,AR
2300,Calle 4304,Mar del Plata,Buenos Aires,5416,AR
2301,Calle 1078,Mar del Plata,Buenos Aires,5186,AR
2302,Calle 4877,Mar del Plata,Buenos Aires,7471,AR
2303,Calle 3665,San Rafael,Mendoza,8589,AR
2304,Calle 6263,Villa Carlos Paz,Córdoba,2672,AR
2305,Calle 2433,Mendoza,Mendoza,1804,AR
2306,Calle 4068,La Plata,Buenos Aires,8158,AR
2307,Calle 8445,Mar del Plata,Buenos Aires,2866,AR
2308,Calle 4328,Rosario,Santa Fe,1431,AR
2309,Calle 7549,Mar del Plata,Buenos Aires,2458,AR
2310,Calle 450,CABA,Buenos Aires,2557,AR
2311,Calle 3854,Mendoza,Mendoza,3401,AR
2312,Calle 368,La Plata,Buenos Aires,9326,AR
2313,Calle 8956,Rosario,Santa Fe,9767,AR
2314,Calle 7394,CABA,Buenos Aires,8214,AR
2315,Calle 8833,CABA,Buenos Aires,5251,AR
2316,Calle 5247,La Plata,Buenos Aires,3946,AR
2317,Calle 4908,CABA,Buenos Aires,2376,AR
2318,Calle 9674,La Plata,Buenos Aires,9268,AR
2319,Calle 9480,La Plata,Buenos Aires,5376,AR
2320,Calle 1932,Córdoba,Córdoba,2843,AR
2321,Calle 9042,La Plata,Buenos Aires,8987,AR
2322,Calle 9064,Río Cuarto,Córdoba,7183,AR
2323,Calle 9520,La Plata,Buenos Aires,3977,AR
2324,Calle 6909,Río Cuarto,Córdoba,7165,AR
2325,Calle 4339,Mar del Plata,Buenos Aires,5352,AR
2326,Calle 1062,CABA,Buenos Aires,6538,AR
2327,Calle 5826,CABA,Buenos Aires,5509,AR
2328,Calle 8234,CABA,Buenos Aires,9759,AR
2329,Calle 3735,Mar del Plata,Buenos Aires,3252,AR
2330,Calle 8638,CABA,Buenos Aires,7961,AR
2331,Calle 1462,Córdoba,Córdoba,2850,AR
2332,Calle 2675,Mar del Plata,Buenos Aires,2768,AR
2333,Calle 6679,Mar del Plata,Buenos Aires,5073,AR
2334,Calle 9115,Godoy Cruz,Mendoza,6446,AR
2335,Calle 4562,Godoy Cruz,Mendoza,5295,AR
2336,Calle 5209,Villa Carlos Paz,Córdoba,5737,AR
2337,Calle 6823,Mar del Plata,Buenos Aires,8933,AR
2338,Calle 4239,Rosario,Santa Fe,9957,AR
2339,Calle 47,San Rafael,Mendoza,2587,AR
2340,Calle 6779,La Plata,Buenos Aires,6348,AR
2341,Calle 6170,San Rafael,Mendoza,9821,AR
2342,Calle 6486,Río Cuarto,Córdoba,6105,AR
2343,Calle 1480,La Plata,Buenos Aires,6137,AR
2344,Calle 2209,Mar del Plata,Buenos Aires,1959,AR
2345,Calle 6251,Mendoza,Mendoza,2857,AR
2346,Calle 1014,La Plata,Buenos Aires,4393,AR
2347,Calle 2061,La Plata,Buenos Aires,6368,AR
2348,Calle 7955,Villa Carlos Paz,Córdoba,5933,AR
2349,Calle 4100,Mar del Plata,Buenos Aires,7165,AR
2350,Calle 9122,Villa Carlos Paz,Córdoba,9151,AR
2351,Calle 4295,La Plata,Buenos Aires,6156,AR
2352,Calle 7260,Santa Fe,Santa Fe,8382,AR
2353,Calle 3151,Rosario,Santa Fe,7965,AR
2354,Calle 4229,La Plata,Buenos Aires,4019,AR
2355,Calle 888,La Plata,Buenos Aires,6685,AR
2356,Calle 6972,Mendoza,Mendoza,3865,AR
2357,Calle 7016,La Plata,Buenos Aires,6089,AR
2358,Calle 1104,La Plata,Buenos Aires,2295,AR
2359,Calle 1513,CABA,Buenos Aires,9739,AR
2360,Calle 101,Córdoba,Córdoba,8775,AR
2361,Calle 8103,Godoy Cruz,Mendoza,2296,AR
2362,Calle 7276,Villa Carlos Paz,Córdoba,3210,AR
2363,Calle 6964,Rosario,Santa Fe,3697,AR
2364,Calle 3749,La Plata,Buenos Aires,4735,AR
2365,Calle 6323,Mar del Plata,Buenos Aires,6740,AR
2366,Calle 8423,La Plata,Buenos Aires,3021,AR
2367,Calle 8249,Córdoba,Córdoba,5396,AR
2368,Calle 4170,La Plata,Buenos Aires,5672,AR
2369,Calle 3225,CABA,Buenos Aires,4171,AR
2370,Calle 4678,Godoy Cruz,Mendoza,2390,AR
2371,Calle 3380,La Plata,Buenos Aires,3725,AR
2372,Calle 9095,CABA,Buenos Aires,2192,AR
2373,Calle 8895,CABA,Buenos Aires,5045,AR
2374,Calle 3185,Mar del Plata,Buenos Aires,6324,AR
2375,Calle 4371,CABA,Buenos Aires,4760,AR
2376,Calle 1702,Mar del Plata,Buenos Aires,8217,AR
2377,Calle 1098,Mar del Plata,Buenos Aires,5568,AR
2378,Calle 5890,Mar del Plata,Buenos Aires,1876,AR
2379,Calle 5925,Mar del Plata,Buenos Aires,4562,AR
2380,Calle 1756,Río Cuarto,Córdoba,4947,AR
2381,Calle 8231,La Plata,Buenos Aires,9828,AR
2382,Calle 9491,Rafaela,Santa Fe,1998,AR
2383,Calle 7885,Godoy Cruz,Mendoza,8853,AR
2384,Calle 2254,La Plata,Buenos Aires,1596,AR
2385,Calle 8855,Rafaela,Santa Fe,3867,AR
2386,Calle 9122,CABA,Buenos Aires,3666,AR
2387,Calle 1691,Mar del Plata,Buenos Aires,1492,AR
2388,Calle 9283,Mendoza,Mendoza,4474,AR
2389,Calle 1917,CABA,Buenos Aires,3879,AR
2390,Calle 8553,Mar del Plata,Buenos Aires,7216,AR
2391,Calle 8322,CABA,Buenos Aires,7328,AR
2392,Calle 4842,CABA,Buenos Aires,2522,AR
2393,Calle 3855,Mar del Plata,Buenos Aires,4997,AR
2394,Calle 7907,Córdoba,Córdoba,4194,AR
2395,Calle 5184,Mar del Plata,Buenos Aires,1059,AR
2396,Calle 7489,Córdoba,Córdoba,7063,AR
2397,Calle 9640,San Rafael,Mendoza,6429,AR
2398,Calle 7142,Mendoza,Mendoza,7915,AR
2399,Calle 6439,CABA,Buenos Aires,2479,AR
2400,Calle 7324,Mendoza,Mendoza,7534,AR
2401,Calle 688,Santa Fe,Santa Fe,7017,AR
2402,Calle 6877,Santa Fe,Santa Fe,3307,AR
2403,Calle 9251,Mar del Plata,Buenos Aires,7363,AR
2404,Calle 3836,Rafaela,Santa Fe,8741,AR
2405,Calle 7952,San Rafael,Mendoza,1501,AR
2406,Calle 2960,Santa Fe,Santa Fe,8446,AR
2407,Calle 3879,Mar del Plata,Buenos Aires,3174,AR
2408,Calle 7448,Santa Fe,Santa Fe,7228,AR
2409,Calle 9066,CABA,Buenos Aires,3280,AR
2410,Calle 5499,Santa Fe,Santa Fe,8545,AR
2411,Calle 1479,Mar del Plata,Buenos Aires,8999,AR
2412,Calle 1223,CABA,Buenos Aires,5592,AR
