shipment_id,order_id,customer_key,time_key,carrier,shipped_at,delivered_at
9000005913,1000005913,1117,222.0,PICKUP,2024-08-09 11:11:23,2024-08-10 11:11:23
9000005914,1000005914,484,350.0,Correo Argentino,2024-12-15 00:49:20,2024-12-20 00:49:20
9000005915,1000005915,1339,484.0,Correo Argentino,2025-04-28 02:59:09,2025-05-01 02:59:09
9000005916,1000005916,1474,516.0,Correo Argentino,2025-05-30 05:06:19,2025-06-04 05:06:19
9000005917,1000005917,1161,298.0,Correo Argentino,2024-10-24 01:19:52,2024-10-28 01:19:52
9000005918,1000005918,1149,54.0,PICKUP,2024-02-23 21:37:29,2024-02-24 21:37:29
9000005919,1000005919,477,206.0,Correo Argentino,2024-07-24 06:20:05,2024-07-27 06:20:05
9000005920,1000005920,951,617.0,Correo Argentino,2025-09-08 04:22:11,2025-09-11 04:22:11
9000005921,1000005921,508,516.0,Correo Argentino,2025-05-30 08:23:59,2025-06-03 08:23:59
9000005922,1000005922,689,613.0,Correo Argentino,2025-09-04 20:26:44,2025-09-10 20:26:44
9000005923,1000005923,289,275.0,PICKUP,2024-10-01 05:40:46,2024-10-02 05:40:46
9000005924,1000005924,1229,597.0,PICKUP,2025-08-19 16:03:09,2025-08-20 16:03:09
9000005925,1000005925,1061,382.0,Correo Argentino,2025-01-16 09:01:48,2025-01-18 09:01:48
9000005926,1000005926,1051,249.0,PICKUP,2024-09-05 22:14:23,2024-09-06 22:14:23
9000005927,1000005927,35,583.0,PICKUP,2025-08-05 12:41:01,2025-08-06 12:41:01
9000005928,1000005928,3,347.0,PICKUP,2024-12-12 15:05:20,2024-12-13 15:05:20
9000005929,1000005929,1186,,Correo Argentino,,
9000005930,1000005930,1232,469.0,PICKUP,2025-04-13 00:09:36,2025-04-14 00:09:36
9000005931,1000005931,1076,123.0,Correo Argentino,2024-05-02 14:42:17,2024-05-06 14:42:17
9000005932,1000005932,111,505.0,PICKUP,2025-05-19 08:06:06,2025-05-20 08:06:06
9000005933,1000005933,1149,391.0,PICKUP,2025-01-25 18:29:42,2025-01-26 18:29:42
9000005934,1000005934,1392,513.0,PICKUP,2025-05-27 17:44:48,2025-05-28 17:44:48
9000005935,1000005935,611,604.0,PICKUP,2025-08-26 17:51:00,2025-08-27 17:51:00
9000005936,1000005936,1313,289.0,Correo Argentino,2024-10-15 13:43:02,2024-10-17 13:43:02
9000005937,1000005937,944,,Correo Argentino,,
9000005938,1000005938,1362,455.0,Correo Argentino,2025-03-30 00:48:17,2025-04-02 00:48:17
9000005939,1000005939,1225,413.0,PICKUP,2025-02-16 11:36:08,2025-02-17 11:36:08
9000005940,1000005940,1406,288.0,Correo Argentino,2024-10-14 17:28:40,2024-10-19 17:28:40
9000005941,1000005941,220,329.0,Correo Argentino,2024-11-24 10:38:11,2024-11-28 10:38:11
9000005942,1000005942,1160,633.0,Correo Argentino,2025-09-24 23:06:14,2025-09-29 23:06:14
9000005943,1000005943,745,262.0,PICKUP,2024-09-18 07:46:25,2024-09-19 07:46:25
9000005944,1000005944,928,56.0,Correo Argentino,2024-02-25 11:53:45,2024-02-28 11:53:45
9000005945,1000005945,1377,34.0,Correo Argentino,2024-02-03 21:32:19,2024-02-05 21:32:19
9000005946,1000005946,1475,50.0,Correo Argentino,2024-02-19 09:39:42,2024-02-21 09:39:42
9000005947,1000005947,138,469.0,PICKUP,2025-04-13 14:07:42,2025-04-14 14:07:42
9000005948,1000005948,697,281.0,Correo Argentino,2024-10-07 22:50:22,2024-10-09 22:50:22
9000005949,1000005949,1393,606.0,Correo Argentino,2025-08-28 20:53:04,2025-09-02 20:53:04
9000005950,1000005950,1000,351.0,Correo Argentino,2024-12-16 11:52:45,2024-12-19 11:52:45
9000005951,1000005951,206,,Correo Argentino,,
9000005952,1000005952,722,557.0,Correo Argentino,2025-07-10 16:59:49,2025-07-12 16:59:49
9000005953,1000005953,1447,393.0,Correo Argentino,2025-01-27 19:11:19,2025-01-29 19:11:19
9000005954,1000005954,1466,459.0,PICKUP,2025-04-03 13:13:30,2025-04-04 13:13:30
9000005955,1000005955,189,26.0,Correo Argentino,2024-01-26 14:09:39,2024-01-30 14:09:39
9000005956,1000005956,148,221.0,Correo Argentino,2024-08-08 15:19:40,2024-08-13 15:19:40
9000005957,1000005957,1258,,Correo Argentino,,
9000005958,1000005958,596,219.0,Correo Argentino,2024-08-06 15:29:51,2024-08-09 15:29:51
9000005959,1000005959,546,,PICKUP,,
9000005960,1000005960,100,391.0,PICKUP,2025-01-25 20:33:33,2025-01-26 20:33:33
9000005961,1000005961,1473,616.0,Correo Argentino,2025-09-07 04:10:20,2025-09-12 04:10:20
9000005962,1000005962,913,29.0,PICKUP,2024-01-29 23:46:39,2024-01-30 23:46:39
9000005963,1000005963,43,259.0,Correo Argentino,2024-09-15 03:39:11,2024-09-18 03:39:11
9000005964,1000005964,882,18.0,PICKUP,2024-01-18 17:56:19,2024-01-19 17:56:19
9000005965,1000005965,979,340.0,Correo Argentino,2024-12-05 12:32:03,2024-12-08 12:32:03
9000005966,1000005966,281,514.0,Correo Argentino,2025-05-28 21:14:30,2025-05-31 21:14:30
9000005967,1000005967,32,591.0,Correo Argentino,2025-08-13 12:45:08,2025-08-17 12:45:08
9000005968,1000005968,1427,443.0,PICKUP,2025-03-18 18:32:22,2025-03-19 18:32:22
9000005969,1000005969,112,629.0,PICKUP,2025-09-20 02:30:18,2025-09-21 02:30:18
9000005970,1000005970,187,584.0,Correo Argentino,2025-08-06 13:12:51,2025-08-12 13:12:51
9000005971,1000005971,757,522.0,Correo Argentino,2025-06-05 15:59:58,2025-06-09 15:59:58
9000005972,1000005972,849,198.0,Correo Argentino,2024-07-16 10:51:55,2024-07-21 10:51:55
9000005973,1000005973,902,340.0,Correo Argentino,2024-12-05 22:01:13,2024-12-09 22:01:13
9000005974,1000005974,38,236.0,PICKUP,2024-08-23 19:01:26,2024-08-24 19:01:26
9000005975,1000005975,1129,298.0,Correo Argentino,2024-10-24 00:03:51,2024-10-27 00:03:51
9000005976,1000005976,561,523.0,Correo Argentino,2025-06-06 16:24:07,2025-06-08 16:24:07
9000005977,1000005977,141,355.0,Correo Argentino,2024-12-20 17:22:33,2024-12-24 17:22:33
9000005978,1000005978,1236,479.0,Correo Argentino,2025-04-23 15:39:16,2025-04-27 15:39:16
9000005979,1000005979,276,128.0,Correo Argentino,2024-05-07 20:27:31,2024-05-09 20:27:31
9000005980,1000005980,375,298.0,PICKUP,2024-10-24 22:02:39,2024-10-25 22:02:39
9000005981,1000005981,370,518.0,PICKUP,2025-06-01 22:52:00,2025-06-02 22:52:00
9000005982,1000005982,1304,37.0,PICKUP,2024-02-06 08:22:10,2024-02-07 08:22:10
9000005983,1000005983,926,348.0,Correo Argentino,2024-12-13 20:02:56,2024-12-18 20:02:56
9000005984,1000005984,468,498.0,PICKUP,2025-05-12 23:14:33,2025-05-13 23:14:33
9000005985,1000005985,562,419.0,PICKUP,2025-02-22 10:51:21,2025-02-23 10:51:21
9000005986,1000005986,986,50.0,Correo Argentino,2024-02-19 12:53:15,2024-02-23 12:53:15
9000005987,1000005987,1343,531.0,PICKUP,2025-06-14 14:11:30,2025-06-15 14:11:30
9000005988,1000005988,983,,Correo Argentino,,
9000005989,1000005989,1133,427.0,PICKUP,2025-03-02 22:03:12,2025-03-03 22:03:12
9000005990,1000005990,716,224.0,PICKUP,2024-08-11 17:36:07,2024-08-12 17:36:07
9000005991,1000005991,333,405.0,Correo Argentino,2025-02-08 23:27:01,2025-02-12 23:27:01
9000005992,1000005992,1297,398.0,Correo Argentino,2025-02-01 08:13:38,2025-02-05 08:13:38
9000005993,1000005993,1344,,Correo Argentino,,
9000005994,1000005994,1099,265.0,PICKUP,2024-09-21 08:17:44,2024-09-22 08:17:44
9000005995,1000005995,49,635.0,Correo Argentino,2025-09-26 14:22:27,2025-10-01 14:22:27
9000005996,1000005996,444,43.0,PICKUP,2024-02-12 14:49:23,2024-02-13 14:49:23
9000005997,1000005997,1215,,Correo Argentino,,
9000005998,1000005998,610,130.0,PICKUP,2024-05-09 17:39:11,2024-05-10 17:39:11
9000005999,1000005999,93,365.0,Correo Argentino,2024-12-30 13:55:44,2025-01-03 13:55:44
9000006000,1000006000,1318,26.0,PICKUP,2024-01-26 11:46:26,2024-01-27 11:46:26
9000006001,1000006001,167,467.0,PICKUP,2025-04-11 03:08:39,2025-04-12 03:08:39
9000006002,1000006002,789,202.0,Correo Argentino,2024-07-20 05:42:50,2024-07-22 05:42:50
9000006003,1000006003,1290,275.0,Correo Argentino,2024-10-01 15:32:48,2024-10-04 15:32:48
9000006004,1000006004,1340,208.0,PICKUP,2024-07-26 21:52:05,2024-07-27 21:52:05
9000006005,1000006005,327,36.0,Correo Argentino,2024-02-05 15:24:23,2024-02-09 15:24:23
9000006006,1000006006,1131,63.0,Correo Argentino,2024-03-03 08:06:05,2024-03-05 08:06:05
9000006007,1000006007,295,430.0,Correo Argentino,2025-03-05 15:05:14,2025-03-09 15:05:14
9000006008,1000006008,580,346.0,Correo Argentino,2024-12-11 23:09:45,2024-12-16 23:09:45
9000006009,1000006009,364,448.0,Correo Argentino,2025-03-23 14:22:17,2025-03-28 14:22:17
9000006010,1000006010,353,363.0,Correo Argentino,2024-12-28 04:22:22,2024-12-30 04:22:22
9000006011,1000006011,966,161.0,PICKUP,2024-06-09 13:57:39,2024-06-10 13:57:39
9000006012,1000006012,220,,Correo Argentino,,
9000006013,1000006013,534,319.0,Correo Argentino,2024-11-14 02:22:39,2024-11-16 02:22:39
9000006014,1000006014,1488,300.0,PICKUP,2024-10-26 15:16:18,2024-10-27 15:16:18
9000006015,1000006015,10,210.0,Correo Argentino,2024-07-28 00:21:37,2024-07-31 00:21:37
9000006016,1000006016,269,519.0,Correo Argentino,2025-06-02 03:01:30,2025-06-06 03:01:30
9000006017,1000006017,724,347.0,Correo Argentino,2024-12-12 23:49:29,2024-12-14 23:49:29
9000006018,1000006018,37,464.0,Correo Argentino,2025-04-08 03:36:12,2025-04-15 03:36:12
9000006019,1000006019,459,66.0,PICKUP,2024-03-06 06:48:36,2024-03-07 06:48:36
9000006020,1000006020,1411,,Correo Argentino,,
9000006021,1000006021,382,604.0,PICKUP,2025-08-26 17:44:04,2025-08-27 17:44:04
9000006022,1000006022,1096,227.0,Correo Argentino,2024-08-14 01:33:01,2024-08-17 01:33:01
9000006023,1000006023,894,398.0,Correo Argentino,2025-02-01 06:53:30,2025-02-06 06:53:30
9000006024,1000006024,1403,444.0,PICKUP,2025-03-19 07:07:17,2025-03-20 07:07:17
9000006025,1000006025,647,527.0,Correo Argentino,2025-06-10 04:34:42,2025-06-13 04:34:42
9000006026,1000006026,65,229.0,PICKUP,2024-08-16 00:28:29,2024-08-17 00:28:29
9000006027,1000006027,259,,Correo Argentino,,
9000006028,1000006028,210,427.0,Correo Argentino,2025-03-02 23:24:42,2025-03-04 23:24:42
9000006029,1000006029,584,164.0,Correo Argentino,2024-06-12 10:04:32,2024-06-17 10:04:32
9000006030,1000006030,876,328.0,Correo Argentino,2024-11-23 05:39:21,2024-11-25 05:39:21
9000006031,1000006031,221,373.0,Correo Argentino,2025-01-07 18:34:21,2025-01-12 18:34:21
9000006032,1000006032,669,,Correo Argentino,,
9000006033,1000006033,858,312.0,Correo Argentino,2024-11-07 10:18:23,2024-11-14 10:18:23
9000006034,1000006034,1179,434.0,Correo Argentino,2025-03-09 02:47:19,2025-03-13 02:47:19
9000006035,1000006035,970,147.0,Correo Argentino,2024-05-26 18:24:12,2024-05-29 18:24:12
9000006036,1000006036,982,,PICKUP,,
9000006037,1000006037,1090,612.0,PICKUP,2025-09-03 07:31:49,2025-09-04 07:31:49
9000006038,1000006038,939,408.0,Correo Argentino,2025-02-11 01:49:05,2025-02-15 01:49:05
9000006039,1000006039,1276,28.0,Correo Argentino,2024-01-28 07:08:14,2024-02-02 07:08:14
9000006040,1000006040,533,98.0,Correo Argentino,2024-04-07 16:49:43,2024-04-12 16:49:43
9000006041,1000006041,583,,PICKUP,,
9000006042,1000006042,987,573.0,PICKUP,2025-07-26 06:25:11,2025-07-27 06:25:11
9000006043,1000006043,1073,302.0,PICKUP,2024-10-28 17:48:01,2024-10-29 17:48:01
9000006044,1000006044,125,16.0,Correo Argentino,2024-01-16 09:34:52,2024-01-18 09:34:52
9000006045,1000006045,86,501.0,PICKUP,2025-05-15 00:02:52,2025-05-16 00:02:52
9000006046,1000006046,574,225.0,PICKUP,2024-08-12 01:11:02,2024-08-13 01:11:02
9000006047,1000006047,31,92.0,Correo Argentino,2024-04-01 11:40:30,2024-04-03 11:40:30
9000006048,1000006048,109,344.0,PICKUP,2024-12-09 15:08:46,2024-12-10 15:08:46
9000006049,1000006049,1171,221.0,PICKUP,2024-08-08 12:57:07,2024-08-09 12:57:07
9000006050,1000006050,942,94.0,Correo Argentino,2024-04-03 16:12:29,2024-04-10 16:12:29
9000006051,1000006051,1318,50.0,Correo Argentino,2024-02-19 12:58:08,2024-02-24 12:58:08
9000006052,1000006052,1024,367.0,PICKUP,2025-01-01 08:31:39,2025-01-02 08:31:39
9000006053,1000006053,27,605.0,PICKUP,2025-08-27 01:47:15,2025-08-28 01:47:15
9000006054,1000006054,347,597.0,Correo Argentino,2025-08-19 13:27:02,2025-08-22 13:27:02
9000006055,1000006055,1161,629.0,Correo Argentino,2025-09-20 17:31:48,2025-09-25 17:31:48
9000006056,1000006056,1134,620.0,PICKUP,2025-09-11 11:44:09,2025-09-12 11:44:09
9000006057,1000006057,495,569.0,Correo Argentino,2025-07-22 20:54:32,2025-07-24 20:54:32
9000006058,1000006058,75,255.0,PICKUP,2024-09-11 19:20:48,2024-09-12 19:20:48
9000006059,1000006059,598,357.0,PICKUP,2024-12-22 02:25:03,2024-12-23 02:25:03
9000006060,1000006060,105,428.0,PICKUP,2025-03-03 17:29:03,2025-03-04 17:29:03
9000006061,1000006061,459,78.0,PICKUP,2024-03-18 09:14:54,2024-03-19 09:14:54
9000006062,1000006062,1263,3.0,Correo Argentino,2024-01-03 15:28:56,2024-01-05 15:28:56
9000006063,1000006063,1483,32.0,Correo Argentino,2024-02-01 16:46:02,2024-02-04 16:46:02
9000006064,1000006064,1072,627.0,PICKUP,2025-09-18 11:43:27,2025-09-19 11:43:27
9000006065,1000006065,1230,194.0,Correo Argentino,2024-07-12 10:11:38,2024-07-16 10:11:38
9000006066,1000006066,1314,,PICKUP,,
9000006067,1000006067,1167,286.0,PICKUP,2024-10-12 23:49:08,2024-10-13 23:49:08
9000006068,1000006068,55,176.0,PICKUP,2024-06-24 18:25:27,2024-06-25 18:25:27
9000006069,1000006069,1188,463.0,Correo Argentino,2025-04-07 15:08:46,2025-04-09 15:08:46
9000006070,1000006070,1409,495.0,Correo Argentino,2025-05-09 07:12:11,2025-05-14 07:12:11
9000006071,1000006071,1463,288.0,PICKUP,2024-10-14 10:03:59,2024-10-15 10:03:59
9000006072,1000006072,1130,590.0,Correo Argentino,2025-08-12 20:54:33,2025-08-16 20:54:33
9000006073,1000006073,499,519.0,Correo Argentino,2025-06-02 17:57:00,2025-06-05 17:57:00
9000006074,1000006074,1005,365.0,PICKUP,2024-12-30 05:27:41,2024-12-31 05:27:41
9000006075,1000006075,727,356.0,Correo Argentino,2024-12-21 12:17:51,2024-12-25 12:17:51
9000006076,1000006076,1472,,PICKUP,,
9000006077,1000006077,920,17.0,PICKUP,2024-01-17 13:00:08,2024-01-18 13:00:08
9000006078,1000006078,376,383.0,PICKUP,2025-01-17 11:47:48,2025-01-18 11:47:48
9000006079,1000006079,402,,Correo Argentino,,
9000006080,1000006080,724,536.0,PICKUP,2025-06-19 10:10:02,2025-06-20 10:10:02
9000006081,1000006081,1406,357.0,Correo Argentino,2024-12-22 18:53:28,2024-12-26 18:53:28
9000006082,1000006082,979,26.0,PICKUP,2024-01-26 16:56:43,2024-01-27 16:56:43
9000006083,1000006083,1307,169.0,PICKUP,2024-06-17 04:35:34,2024-06-18 04:35:34
9000006084,1000006084,743,66.0,Correo Argentino,2024-03-06 19:03:20,2024-03-11 19:03:20
9000006085,1000006085,947,357.0,Correo Argentino,2024-12-22 20:26:05,2024-12-27 20:26:05
9000006086,1000006086,443,454.0,Correo Argentino,2025-03-29 17:08:43,2025-04-01 17:08:43
9000006087,1000006087,921,123.0,PICKUP,2024-05-02 06:49:16,2024-05-03 06:49:16
9000006088,1000006088,934,285.0,PICKUP,2024-10-11 01:56:31,2024-10-12 01:56:31
9000006089,1000006089,1132,637.0,PICKUP,2025-09-28 09:02:38,2025-09-29 09:02:38
9000006090,1000006090,52,382.0,PICKUP,2025-01-16 12:15:39,2025-01-17 12:15:39
9000006091,1000006091,1111,334.0,Correo Argentino,2024-11-29 15:51:45,2024-12-05 15:51:45
9000006092,1000006092,505,112.0,PICKUP,2024-04-21 10:41:10,2024-04-22 10:41:10
9000006093,1000006093,1286,505.0,PICKUP,2025-05-19 04:50:25,2025-05-20 04:50:25
9000006094,1000006094,220,548.0,Correo Argentino,2025-07-01 01:49:10,2025-07-03 01:49:10
9000006095,1000006095,673,462.0,PICKUP,2025-04-06 05:16:20,2025-04-07 05:16:20
9000006096,1000006096,557,562.0,Correo Argentino,2025-07-15 11:12:00,2025-07-20 11:12:00
9000006097,1000006097,797,590.0,PICKUP,2025-08-12 12:49:44,2025-08-13 12:49:44
9000006098,1000006098,596,215.0,Correo Argentino,2024-08-02 13:53:55,2024-08-07 13:53:55
9000006099,1000006099,1167,450.0,Correo Argentino,2025-03-25 09:43:58,2025-03-29 09:43:58
9000006100,1000006100,658,185.0,Correo Argentino,2024-07-03 16:23:31,2024-07-05 16:23:31
9000006101,1000006101,518,108.0,Correo Argentino,2024-04-17 14:39:30,2024-04-22 14:39:30
9000006102,1000006102,1318,95.0,Correo Argentino,2024-04-04 22:14:55,2024-04-07 22:14:55
9000006103,1000006103,721,171.0,PICKUP,2024-06-19 22:51:29,2024-06-20 22:51:29
9000006104,1000006104,275,625.0,Correo Argentino,2025-09-16 01:54:07,2025-09-20 01:54:07
9000006105,1000006105,1310,597.0,PICKUP,2025-08-19 20:57:15,2025-08-20 20:57:15
9000006106,1000006106,555,633.0,PICKUP,2025-09-24 15:07:04,2025-09-25 15:07:04
9000006107,1000006107,1020,271.0,Correo Argentino,2024-09-27 04:01:53,2024-09-29 04:01:53
9000006108,1000006108,1013,160.0,Correo Argentino,2024-06-08 05:08:53,2024-06-13 05:08:53
9000006109,1000006109,415,507.0,PICKUP,2025-05-21 16:51:40,2025-05-22 16:51:40
9000006110,1000006110,1155,359.0,PICKUP,2024-12-24 17:16:18,2024-12-25 17:16:18
9000006111,1000006111,1426,19.0,Correo Argentino,2024-01-19 01:37:30,2024-01-22 01:37:30
9000006112,1000006112,1269,515.0,PICKUP,2025-05-29 13:16:21,2025-05-30 13:16:21
9000006113,1000006113,1230,248.0,Correo Argentino,2024-09-04 14:23:34,2024-09-07 14:23:34
9000006114,1000006114,972,324.0,PICKUP,2024-11-19 19:02:18,2024-11-20 19:02:18
9000006115,1000006115,1107,626.0,Correo Argentino,2025-09-17 21:29:57,2025-09-22 21:29:57
9000006116,1000006116,788,247.0,Correo Argentino,2024-09-03 11:07:47,2024-09-06 11:07:47
9000006117,1000006117,1120,186.0,Correo Argentino,2024-07-04 18:45:21,2024-07-09 18:45:21
9000006118,1000006118,168,240.0,Correo Argentino,2024-08-27 22:18:02,2024-08-30 22:18:02
9000006119,1000006119,746,,PICKUP,,
9000006120,1000006120,127,442.0,Correo Argentino,2025-03-17 23:34:47,2025-03-19 23:34:47
9000006121,1000006121,447,74.0,Correo Argentino,2024-03-14 22:52:26,2024-03-16 22:52:26
9000006122,1000006122,815,208.0,Correo Argentino,2024-07-26 05:28:28,2024-07-28 05:28:28
9000006123,1000006123,882,349.0,Correo Argentino,2024-12-14 23:07:04,2024-12-19 23:07:04
9000006124,1000006124,1213,405.0,Correo Argentino,2025-02-08 07:07:21,2025-02-12 07:07:21
9000006125,1000006125,1266,335.0,Correo Argentino,2024-11-30 06:01:19,2024-12-05 06:01:19
9000006126,1000006126,195,324.0,Correo Argentino,2024-11-19 16:47:27,2024-11-22 16:47:27
9000006127,1000006127,1128,298.0,PICKUP,2024-10-24 04:16:11,2024-10-25 04:16:11
9000006128,1000006128,661,,Correo Argentino,,
9000006129,1000006129,1054,297.0,Correo Argentino,2024-10-23 19:23:17,2024-10-28 19:23:17
9000006130,1000006130,887,269.0,Correo Argentino,2024-09-25 08:08:09,2024-09-27 08:08:09
9000006131,1000006131,71,,Correo Argentino,,
9000006132,1000006132,1303,449.0,Correo Argentino,2025-03-24 23:02:05,2025-03-26 23:02:05
9000006133,1000006133,545,141.0,Correo Argentino,2024-05-20 09:56:40,2024-05-23 09:56:40
9000006134,1000006134,613,520.0,PICKUP,2025-06-03 04:20:24,2025-06-04 04:20:24
9000006135,1000006135,616,,Correo Argentino,,
9000006136,1000006136,309,282.0,Correo Argentino,2024-10-08 13:53:00,2024-10-12 13:53:00
9000006137,1000006137,740,219.0,Correo Argentino,2024-08-06 06:24:04,2024-08-09 06:24:04
9000006138,1000006138,1281,474.0,PICKUP,2025-04-18 08:54:30,2025-04-19 08:54:30
9000006139,1000006139,347,180.0,PICKUP,2024-06-28 00:31:00,2024-06-29 00:31:00
9000006140,1000006140,1385,66.0,Correo Argentino,2024-03-06 03:35:34,2024-03-09 03:35:34
9000006141,1000006141,547,473.0,PICKUP,2025-04-17 15:12:46,2025-04-18 15:12:46
9000006142,1000006142,726,186.0,Correo Argentino,2024-07-04 08:38:56,2024-07-09 08:38:56
9000006143,1000006143,315,125.0,PICKUP,2024-05-04 08:01:11,2024-05-05 08:01:11
9000006144,1000006144,914,404.0,Correo Argentino,2025-02-07 04:46:52,2025-02-09 04:46:52
9000006145,1000006145,896,583.0,Correo Argentino,2025-08-05 10:00:21,2025-08-07 10:00:21
9000006146,1000006146,289,,PICKUP,,
9000006147,1000006147,597,130.0,PICKUP,2024-05-09 11:04:43,2024-05-10 11:04:43
9000006148,1000006148,195,468.0,Correo Argentino,2025-04-12 10:54:27,2025-04-14 10:54:27
9000006149,1000006149,1129,601.0,PICKUP,2025-08-23 23:58:46,2025-08-24 23:58:46
9000006150,1000006150,713,15.0,Correo Argentino,2024-01-15 15:01:17,2024-01-20 15:01:17
9000006151,1000006151,1158,,Correo Argentino,,
9000006152,1000006152,820,,PICKUP,,
9000006153,1000006153,425,228.0,Correo Argentino,2024-08-15 05:40:01,2024-08-18 05:40:01
9000006154,1000006154,461,57.0,Correo Argentino,2024-02-26 01:27:44,2024-03-01 01:27:44
9000006155,1000006155,804,271.0,PICKUP,2024-09-27 09:06:36,2024-09-28 09:06:36
9000006156,1000006156,83,464.0,Correo Argentino,2025-04-08 03:37:10,2025-04-13 03:37:10
9000006157,1000006157,376,99.0,PICKUP,2024-04-08 08:30:07,2024-04-09 08:30:07
9000006158,1000006158,1429,126.0,Correo Argentino,2024-05-05 10:20:53,2024-05-09 10:20:53
9000006159,1000006159,1360,232.0,Correo Argentino,2024-08-19 10:54:15,2024-08-22 10:54:15
9000006160,1000006160,900,517.0,Correo Argentino,2025-05-31 22:28:54,2025-06-03 22:28:54
9000006161,1000006161,1039,40.0,Correo Argentino,2024-02-09 12:32:26,2024-02-14 12:32:26
9000006162,1000006162,1066,267.0,Correo Argentino,2024-09-23 18:45:15,2024-09-27 18:45:15
9000006163,1000006163,165,533.0,PICKUP,2025-06-16 03:55:55,2025-06-17 03:55:55
9000006164,1000006164,957,467.0,Correo Argentino,2025-04-11 22:18:04,2025-04-15 22:18:04
9000006165,1000006165,1335,,Correo Argentino,2025-10-01 11:08:27,2025-10-06 11:08:27
9000006166,1000006166,442,231.0,PICKUP,2024-08-18 03:29:33,2024-08-19 03:29:33
9000006167,1000006167,1443,103.0,PICKUP,2024-04-12 16:16:07,2024-04-13 16:16:07
9000006168,1000006168,492,78.0,Correo Argentino,2024-03-18 08:59:09,2024-03-22 08:59:09
9000006169,1000006169,944,270.0,Correo Argentino,2024-09-26 10:40:40,2024-09-29 10:40:40
9000006170,1000006170,370,503.0,Correo Argentino,2025-05-17 16:24:16,2025-05-20 16:24:16
9000006171,1000006171,516,186.0,Correo Argentino,2024-07-04 11:58:06,2024-07-08 11:58:06
9000006172,1000006172,1392,63.0,Correo Argentino,2024-03-03 04:10:27,2024-03-05 04:10:27
9000006173,1000006173,1019,174.0,PICKUP,2024-06-22 19:16:33,2024-06-23 19:16:33
9000006174,1000006174,337,135.0,Correo Argentino,2024-05-14 03:15:59,2024-05-17 03:15:59
9000006175,1000006175,387,443.0,Correo Argentino,2025-03-18 15:05:25,2025-03-23 15:05:25
9000006176,1000006176,281,184.0,Correo Argentino,2024-07-02 03:39:42,2024-07-05 03:39:42
9000006177,1000006177,628,478.0,Correo Argentino,2025-04-22 11:30:52,2025-04-24 11:30:52
9000006178,1000006178,952,528.0,Correo Argentino,2025-06-11 16:54:51,2025-06-13 16:54:51
9000006179,1000006179,1340,249.0,Correo Argentino,2024-09-05 22:57:52,2024-09-10 22:57:52
9000006180,1000006180,1076,254.0,Correo Argentino,2024-09-10 23:11:32,2024-09-14 23:11:32
9000006181,1000006181,185,64.0,Correo Argentino,2024-03-04 10:56:38,2024-03-09 10:56:38
9000006182,1000006182,475,631.0,Correo Argentino,2025-09-22 22:43:33,2025-09-25 22:43:33
9000006183,1000006183,154,536.0,Correo Argentino,2025-06-19 15:50:34,2025-06-23 15:50:34
9000006184,1000006184,1168,68.0,PICKUP,2024-03-08 01:02:08,2024-03-09 01:02:08
9000006185,1000006185,309,634.0,Correo Argentino,2025-09-25 13:22:32,2025-09-27 13:22:32
9000006186,1000006186,828,150.0,PICKUP,2024-05-29 02:22:29,2024-05-30 02:22:29
9000006187,1000006187,1200,84.0,Correo Argentino,2024-03-24 04:51:26,2024-03-26 04:51:26
9000006188,1000006188,1286,239.0,Correo Argentino,2024-08-26 12:14:01,2024-08-28 12:14:01
9000006189,1000006189,659,33.0,PICKUP,2024-02-02 11:28:56,2024-02-03 11:28:56
9000006190,1000006190,430,545.0,Correo Argentino,2025-06-28 21:27:24,2025-07-02 21:27:24
9000006191,1000006191,704,441.0,Correo Argentino,2025-03-16 16:48:20,2025-03-20 16:48:20
9000006192,1000006192,1087,172.0,PICKUP,2024-06-20 20:07:39,2024-06-21 20:07:39
9000006193,1000006193,63,364.0,Correo Argentino,2024-12-29 16:09:46,2025-01-02 16:09:46
9000006194,1000006194,1388,412.0,Correo Argentino,2025-02-15 04:29:53,2025-02-19 04:29:53
9000006195,1000006195,987,11.0,PICKUP,2024-01-11 03:42:15,2024-01-12 03:42:15
9000006196,1000006196,311,4.0,Correo Argentino,2024-01-04 09:57:37,2024-01-07 09:57:37
9000006197,1000006197,379,291.0,PICKUP,2024-10-17 11:20:42,2024-10-18 11:20:42
9000006198,1000006198,585,187.0,Correo Argentino,2024-07-05 12:57:02,2024-07-09 12:57:02
9000006199,1000006199,877,595.0,Correo Argentino,2025-08-17 14:30:22,2025-08-23 14:30:22
9000006200,1000006200,416,,PICKUP,,
9000006201,1000006201,173,328.0,Correo Argentino,2024-11-23 14:28:24,2024-11-28 14:28:24
9000006202,1000006202,659,607.0,Correo Argentino,2025-08-29 04:59:04,2025-09-03 04:59:04
9000006203,1000006203,4,427.0,Correo Argentino,2025-03-02 20:50:23,2025-03-04 20:50:23
9000006204,1000006204,849,57.0,PICKUP,2024-02-26 17:28:35,2024-02-27 17:28:35
9000006205,1000006205,271,405.0,PICKUP,2025-02-08 15:28:35,2025-02-09 15:28:35
9000006206,1000006206,1388,550.0,Correo Argentino,2025-07-03 15:52:23,2025-07-06 15:52:23
9000006207,1000006207,623,,Correo Argentino,,
